ProjectName Status Code SCM HTTPURL RepoURL
v9fs active Yes Git https://git.code.sf.net/p/v9fs/v9fs git://git.code.sf.net/p/v9fs/v9fs
vancouvershortr active Yes SVN https://svn.code.sf.net/p/vancouvershortr/code/trunk svn://svn.code.sf.net/p/vancouvershortr/code/trunk
vanted active No
vappio active Yes SVN https://svn.code.sf.net/p/vappio/code/trunk svn://svn.code.sf.net/p/vappio/code/trunk
varamozhi active No
varflow active Yes SVN https://svn.code.sf.net/p/varflow/code/ svn://svn.code.sf.net/p/varflow/code/
variantmaster active No
varianttools active No
varscan active No
vaspkit active No
vaspmo active No
vb-lite-unit active No
vb2py active Yes SVN https://svn.code.sf.net/p/vb2py/code/ svn://svn.code.sf.net/p/vb2py/code/
vb2py active Yes Git https://git.code.sf.net/p/vb2py/newcode git://git.code.sf.net/p/vb2py/newcode
vbfret active No
vbi-tools active No
vbmod active No
vbspt active No
vcake active No
vcfannotator active Yes SVN https://svn.code.sf.net/p/vcfannotator/code-0/trunk svn://svn.code.sf.net/p/vcfannotator/code-0/trunk
vcftools active Yes SVN https://svn.code.sf.net/p/vcftools/code/ svn://svn.code.sf.net/p/vcftools/code/
vcftoools rotten No
vcg moved Yes SVN https://svn.code.sf.net/p/vcg/code/trunk svn://svn.code.sf.net/p/vcg/code/trunk
vecds active Yes SVN https://svn.code.sf.net/p/vecds/code/ svn://svn.code.sf.net/p/vecds/code/
vectorpartition active Yes SVN https://svn.code.sf.net/p/vectorpartition/code/trunk svn://svn.code.sf.net/p/vectorpartition/code/trunk
verisimpl active No
vfg-control active Yes SVN https://svn.code.sf.net/p/vfg-control/code/trunk svn://svn.code.sf.net/p/vfg-control/code/trunk
vibes active Yes SVN https://svn.code.sf.net/p/vibes/code/ svn://svn.code.sf.net/p/vibes/code/
videojak active No
viennacl active No
vietocr active Yes SVN https://svn.code.sf.net/p/vietocr/code/ svn://svn.code.sf.net/p/vietocr/code/
vietpad active Yes SVN https://svn.code.sf.net/p/vietpad/code/ svn://svn.code.sf.net/p/vietpad/code/
vietpad active Yes Git https://git.code.sf.net/p/vietpad/vietpadfx git://git.code.sf.net/p/vietpad/vietpadfx
vijava active Yes SVN https://svn.code.sf.net/p/vijava/code/trunk svn://svn.code.sf.net/p/vijava/code/trunk
vimdoc active No
viper-toolkit active No
virastyar active Yes SVN https://svn.code.sf.net/p/virastyar/code/ svn://svn.code.sf.net/p/virastyar/code/
virtualboximage active No
virtualdub active No
virtualdubmod active No
visibioweb active Yes SVN https://svn.code.sf.net/p/visibioweb/code/ svn://svn.code.sf.net/p/visibioweb/code/
visivoserver active Yes SVN https://svn.code.sf.net/p/visivoserver/code/trunk svn://svn.code.sf.net/p/visivoserver/code/trunk
visivoweb active Yes SVN https://svn.code.sf.net/p/visivoweb/code/trunk svn://svn.code.sf.net/p/visivoweb/code/trunk
visualfigaro active Yes SVN https://svn.code.sf.net/p/visualfigaro/code/ svn://svn.code.sf.net/p/visualfigaro/code/
vitapad active No
vizz3d active Yes SVN https://svn.code.sf.net/p/vizz3d/code/ svn://svn.code.sf.net/p/vizz3d/code/
vjoystick active Yes SVN https://svn.code.sf.net/p/vjoystick/code/trunk svn://svn.code.sf.net/p/vjoystick/code/trunk
voxelcoloring active No
vpp active No
vrjuggler active No
vscapture active No
vsr active Yes SVN https://svn.code.sf.net/p/vsr/code/ svn://svn.code.sf.net/p/vsr/code/
vtsurvey active No
vtun moved No
vxl active Yes SVN https://svn.code.sf.net/p/vxl/svn/trunk svn://svn.code.sf.net/p/vxl/svn/trunk
vxl active Yes Git https://git.code.sf.net/p/vxl/git-svn git://git.code.sf.net/p/vxl/git-svn
vxl active Yes Git https://git.code.sf.net/p/vxl/git git://git.code.sf.net/p/vxl/git
vxl active Yes Git https://git.code.sf.net/p/vxl/git-www git://git.code.sf.net/p/vxl/git-www
w3af active Yes SVN https://svn.code.sf.net/p/w3af/code/trunk svn://svn.code.sf.net/p/w3af/code/trunk
wala active Yes SVN https://svn.code.sf.net/p/wala/code/trunk svn://svn.code.sf.net/p/wala/code/trunk
wallaroo active No
wambook rotten No
wandahot active No
wanem active No
wapiti moved Yes Git https://git.code.sf.net/p/wapiti/git git://git.code.sf.net/p/wapiti/git
waste active No
waterken active Yes SVN https://svn.code.sf.net/p/waterken/code/ svn://svn.code.sf.net/p/waterken/code/
waveguide active No
waveletstat active No
wavepacket active No
wbemservices active No
wcalc active No
web-harvest active Yes SVN https://svn.code.sf.net/p/web-harvest/code/trunk svn://svn.code.sf.net/p/web-harvest/code/trunk
webcam-osx active No
webchess active No
webgeometrylab active Yes SVN https://svn.code.sf.net/p/webgeometrylab/code/ svn://svn.code.sf.net/p/webgeometrylab/code/
webinspector active Yes SVN https://svn.code.sf.net/p/webinspector/code/ svn://svn.code.sf.net/p/webinspector/code/
weblech active No
weka active No
wepcrack active No
wepwedgie active No
wfn active No
wgs-assembler active Yes SVN https://svn.code.sf.net/p/wgs-assembler/svn/trunk svn://svn.code.sf.net/p/wgs-assembler/svn/trunk
wgs‑assembler rotten No
whonix active No
wieferich rotten No
wii4sl active Yes SVN https://svn.code.sf.net/p/wii4sl/code/trunk svn://svn.code.sf.net/p/wii4sl/code/trunk
wiki2tei active Yes SVN https://svn.code.sf.net/p/wiki2tei/code/trunk svn://svn.code.sf.net/p/wiki2tei/code/trunk
wiki2text active No
wikipedia-miner active Yes SVN https://svn.code.sf.net/p/wikipedia-miner/code/trunk svn://svn.code.sf.net/p/wikipedia-miner/code/trunk
wikiprep active No
willitfit active Yes SVN https://svn.code.sf.net/p/willitfit/SVN/trunk svn://svn.code.sf.net/p/willitfit/SVN/trunk
win32diskimager active Yes Git https://git.code.sf.net/p/win32diskimager/code git://git.code.sf.net/p/win32diskimager/code
winavr active Yes SVN https://svn.code.sf.net/p/winavr/code/trunk svn://svn.code.sf.net/p/winavr/code/trunk
winfingerprint rotten No
winglpk active Yes SVN https://svn.code.sf.net/p/winglpk/code/trunk svn://svn.code.sf.net/p/winglpk/code/trunk
winstone active No
wmtsa moved Yes SVN https://svn.code.sf.net/p/wmtsa/code/trunk svn://svn.code.sf.net/p/wmtsa/code/trunk
wn-similarity active Yes Git https://git.code.sf.net/p/wn-similarity/code.git git://git.code.sf.net/p/wn-similarity/code.git
wn-toolkit active No
wodasolver active No
wordlist active Yes Git https://git.code.sf.net/p/wordlist/code git://git.code.sf.net/p/wordlist/code
wormbasemanager active No
wpfdocking rotten No
ws4d rotten No
wsclean moved Yes Git https://git.code.sf.net/p/wsclean/code git://git.code.sf.net/p/wsclean/code
wsdl4j active No
wsmo4j active Yes SVN https://svn.code.sf.net/p/wsmo4j/code/trunk svn://svn.code.sf.net/p/wsmo4j/code/trunk
wsmostudio active Yes SVN https://svn.code.sf.net/p/wsmostudio/code/trunk svn://svn.code.sf.net/p/wsmostudio/code/trunk
wsmt active No
wsmx active Yes SVN https://svn.code.sf.net/p/wsmx/code/trunk svn://svn.code.sf.net/p/wsmx/code/trunk
wxmaxima moved No
wxwindows moved No
x10 active Yes SVN https://svn.code.sf.net/p/x10/code/trunk svn://svn.code.sf.net/p/x10/code/trunk
xacmlpep4db2 active Yes SVN https://svn.code.sf.net/p/xacmlpep4db2/code/ svn://svn.code.sf.net/p/xacmlpep4db2/code/
xaldev active Yes Git https://git.code.sf.net/p/xaldev/openxal git://git.code.sf.net/p/xaldev/openxal
xaldev active Yes Git https://git.code.sf.net/p/xaldev/website git://git.code.sf.net/p/xaldev/website
xaldev active Yes Git https://git.code.sf.net/p/xaldev/app.dbbrowser git://git.code.sf.net/p/xaldev/app.dbbrowser
xaldev active Yes Git https://git.code.sf.net/p/xaldev/app.score git://git.code.sf.net/p/xaldev/app.score
xaldev active Yes Git https://git.code.sf.net/p/xaldev/extension.orbit git://git.code.sf.net/p/xaldev/extension.orbit
xaldev active Yes Git https://git.code.sf.net/p/xaldev/app.knobs git://git.code.sf.net/p/xaldev/app.knobs
xaldev active Yes Git https://git.code.sf.net/p/xaldev/app.scan2d git://git.code.sf.net/p/xaldev/app.scan2d
xaldev active Yes Git https://git.code.sf.net/p/xaldev/app.demobricks git://git.code.sf.net/p/xaldev/app.demobricks
xaldev active Yes Git https://git.code.sf.net/p/xaldev/plugin.jca git://git.code.sf.net/p/xaldev/plugin.jca
xaldev active Yes Git https://git.code.sf.net/p/xaldev/plugin.mysql git://git.code.sf.net/p/xaldev/plugin.mysql
xaldev active Yes Git https://git.code.sf.net/p/xaldev/extension.bricks git://git.code.sf.net/p/xaldev/extension.bricks
xaldev active Yes Git https://git.code.sf.net/p/xaldev/service.worker git://git.code.sf.net/p/xaldev/service.worker
xaldev active Yes Git https://git.code.sf.net/p/xaldev/app.scan1d git://git.code.sf.net/p/xaldev/app.scan1d
xaldev active Yes Git https://git.code.sf.net/p/xaldev/app.opticsswitcher git://git.code.sf.net/p/xaldev/app.opticsswitcher
xaldev active Yes Git https://git.code.sf.net/p/xaldev/extension.extlatgen git://git.code.sf.net/p/xaldev/extension.extlatgen
xaldev active Yes Git https://git.code.sf.net/p/xaldev/app.energymanager git://git.code.sf.net/p/xaldev/app.energymanager
xaldev active Yes Git https://git.code.sf.net/p/xaldev/app.launcher git://git.code.sf.net/p/xaldev/app.launcher
xaldev active Yes Git https://git.code.sf.net/p/xaldev/app.pvhistogram git://git.code.sf.net/p/xaldev/app.pvhistogram
xaldev active Yes Git https://git.code.sf.net/p/xaldev/app.mtv git://git.code.sf.net/p/xaldev/app.mtv
xaldev active Yes Git https://git.code.sf.net/p/xaldev/app.opticseditor git://git.code.sf.net/p/xaldev/app.opticseditor
xaldev active Yes Git https://git.code.sf.net/p/xaldev/app.scope git://git.code.sf.net/p/xaldev/app.scope
xaldev active Yes Git https://git.code.sf.net/p/xaldev/service.pvlogger git://git.code.sf.net/p/xaldev/service.pvlogger
xaldev active Yes Git https://git.code.sf.net/p/xaldev/plugin.oracle git://git.code.sf.net/p/xaldev/plugin.oracle
xaldev active Yes Git https://git.code.sf.net/p/xaldev/extension.application git://git.code.sf.net/p/xaldev/extension.application
xaldev active Yes Git https://git.code.sf.net/p/xaldev/extension.service git://git.code.sf.net/p/xaldev/extension.service
xaldev active Yes Git https://git.code.sf.net/p/xaldev/extension.widgets git://git.code.sf.net/p/xaldev/extension.widgets
xaldev active Yes Git https://git.code.sf.net/p/xaldev/app.orbitcorrect git://git.code.sf.net/p/xaldev/app.orbitcorrect
xaldev active Yes Git https://git.code.sf.net/p/xaldev/app.pvlogger git://git.code.sf.net/p/xaldev/app.pvlogger
xaldev active Yes Git https://git.code.sf.net/p/xaldev/app.virtualaccelerator git://git.code.sf.net/p/xaldev/app.virtualaccelerator
xaldev active Yes Git https://git.code.sf.net/p/xaldev/app.acceleratordemo git://git.code.sf.net/p/xaldev/app.acceleratordemo
xaldev active Yes Git https://git.code.sf.net/p/xaldev/project.xcode git://git.code.sf.net/p/xaldev/project.xcode
xaldev active Yes Git https://git.code.sf.net/p/xaldev/extension.scan git://git.code.sf.net/p/xaldev/extension.scan
xaldev active Yes Git https://git.code.sf.net/p/xaldev/app.bricks git://git.code.sf.net/p/xaldev/app.bricks
xaldev active Yes Git https://git.code.sf.net/p/xaldev/app.xyzcorrelator git://git.code.sf.net/p/xaldev/app.xyzcorrelator
xaldev active Yes Git https://git.code.sf.net/p/xaldev/app.extlatgenerator git://git.code.sf.net/p/xaldev/app.extlatgenerator
xaldev active Yes Git https://git.code.sf.net/p/xaldev/extension.fit git://git.code.sf.net/p/xaldev/extension.fit
xaldev active Yes Git https://git.code.sf.net/p/xaldev/extension.solver git://git.code.sf.net/p/xaldev/extension.solver
xaldev active Yes Git https://git.code.sf.net/p/xaldev/app.machinesimulator git://git.code.sf.net/p/xaldev/app.machinesimulator
xaldev active Yes Git https://git.code.sf.net/p/xaldev/core git://git.code.sf.net/p/xaldev/core
xaldev active Yes Git https://git.code.sf.net/p/xaldev/project.eclipse git://git.code.sf.net/p/xaldev/project.eclipse
xaldev active Yes Git https://git.code.sf.net/p/xaldev/script.waveformmonitor git://git.code.sf.net/p/xaldev/script.waveformmonitor
xaldev active Yes Git https://git.code.sf.net/p/xaldev/extension.twissobserver git://git.code.sf.net/p/xaldev/extension.twissobserver
xaldev active Yes Git https://git.code.sf.net/p/xaldev/app.experimentautomator git://git.code.sf.net/p/xaldev/app.experimentautomator
xaos moved No
xasm active No
xc3sprog active Yes SVN https://svn.code.sf.net/p/xc3sprog/code/trunk svn://svn.code.sf.net/p/xc3sprog/code/trunk
xdoclet active No
xena abandoned Yes Git https://git.code.sf.net/p/xena/website git://git.code.sf.net/p/xena/website
xena abandoned Yes Git https://git.code.sf.net/p/xena/doco git://git.code.sf.net/p/xena/doco
xena abandoned Yes Git https://git.code.sf.net/p/xena/xena git://git.code.sf.net/p/xena/xena
xena abandoned Yes Git https://git.code.sf.net/p/xena/installers git://git.code.sf.net/p/xena/installers
xenaccess active Yes SVN https://svn.code.sf.net/p/xenaccess/code/trunk svn://svn.code.sf.net/p/xenaccess/code/trunk
xgdb active No
xgrind active No
xins moved No
xltoolbox active Yes Git https://git.code.sf.net/p/xltoolbox/code git://git.code.sf.net/p/xltoolbox/code
xltoolbox active Yes Git https://git.code.sf.net/p/xltoolbox/website-source git://git.code.sf.net/p/xltoolbox/website-source
xltoolbox active Yes Git https://git.code.sf.net/p/xltoolbox/ng-code git://git.code.sf.net/p/xltoolbox/ng-code
xlwrap active Yes SVN https://svn.code.sf.net/p/xlwrap/code/ svn://svn.code.sf.net/p/xlwrap/code/
xmd active Yes SVN https://svn.code.sf.net/p/xmd/code/trunk svn://svn.code.sf.net/p/xmd/code/trunk
xmds active Yes SVN https://svn.code.sf.net/p/xmds/code/trunk svn://svn.code.sf.net/p/xmds/code/trunk
xmill active No
xming active No
xml-ad active No
xmlcompbench rotten No
xmldb-org moved No
xmlppm active Yes SVN https://svn.code.sf.net/p/xmlppm/code/ svn://svn.code.sf.net/p/xmlppm/code/
xmlrpc-c active Yes SVN https://svn.code.sf.net/p/xmlrpc-c/code/trunk svn://svn.code.sf.net/p/xmlrpc-c/code/trunk
xmlstar active Yes Git https://git.code.sf.net/p/xmlstar/code git://git.code.sf.net/p/xmlstar/code
xmltv active No
xmp active Yes Git https://git.code.sf.net/p/xmp/xmp-cli git://git.code.sf.net/p/xmp/xmp-cli
xmp active Yes Git https://git.code.sf.net/p/xmp/libxmp git://git.code.sf.net/p/xmp/libxmp
xmp active Yes Git https://git.code.sf.net/p/xmp/xmp-android git://git.code.sf.net/p/xmp/xmp-android
xmp active Yes Git https://git.code.sf.net/p/xmp/libxmp-python git://git.code.sf.net/p/xmp/libxmp-python
xmpppy active Yes Git https://git.code.sf.net/p/xmpppy/mail-transport git://git.code.sf.net/p/xmpppy/mail-transport
xmpppy active Yes Git https://git.code.sf.net/p/xmpppy/myspace-transport git://git.code.sf.net/p/xmpppy/myspace-transport
xmpppy active Yes Git https://git.code.sf.net/p/xmpppy/yahoo-transport git://git.code.sf.net/p/xmpppy/yahoo-transport
xmpppy active Yes Git https://git.code.sf.net/p/xmpppy/irc-transport git://git.code.sf.net/p/xmpppy/irc-transport
xmpppy active Yes Git https://git.code.sf.net/p/xmpppy/mxit-transport git://git.code.sf.net/p/xmpppy/mxit-transport
xmpppy active Yes Git https://git.code.sf.net/p/xmpppy/skype-transport git://git.code.sf.net/p/xmpppy/skype-transport
xmpppy active Yes Git https://git.code.sf.net/p/xmpppy/old-xmpppy-combined git://git.code.sf.net/p/xmpppy/old-xmpppy-combined
xmpppy active Yes Git https://git.code.sf.net/p/xmpppy/xmpppy git://git.code.sf.net/p/xmpppy/xmpppy
xmpppy active Yes Git https://git.code.sf.net/p/xmpppy/xmppd git://git.code.sf.net/p/xmpppy/xmppd
xolotl-psi moved Yes SVN https://svn.code.sf.net/p/xolotl-psi/code/trunk svn://svn.code.sf.net/p/xolotl-psi/code/trunk
xorplus active No
xorro-overlap active No
xoscope active Yes Git https://git.code.sf.net/p/xoscope/gtkdatabox git://git.code.sf.net/p/xoscope/gtkdatabox
xoscope active Yes Git https://git.code.sf.net/p/xoscope/code git://git.code.sf.net/p/xoscope/code
xpd active Yes SVN https://svn.code.sf.net/p/xpd/code/trunk svn://svn.code.sf.net/p/xpd/code/trunk
xplanet active Yes SVN https://svn.code.sf.net/p/xplanet/code/trunk svn://svn.code.sf.net/p/xplanet/code/trunk
xpose active No
xprobe active Yes Git https://git.code.sf.net/p/xprobe/xprobe git://git.code.sf.net/p/xprobe/xprobe
xqengine active No
xquetzal active No
xradar active Yes SVN https://svn.code.sf.net/p/xradar/svn/trunk svn://svn.code.sf.net/p/xradar/svn/trunk
xrayutilities active No
xsb active Yes SVN https://svn.code.sf.net/p/xsb/src/trunk svn://svn.code.sf.net/p/xsb/src/trunk
xsb active Yes Git https://git.code.sf.net/p/xsb/code git://git.code.sf.net/p/xsb/code
xtables-addons moved Yes Git https://git.code.sf.net/p/xtables-addons/xtables-addons git://git.code.sf.net/p/xtables-addons/xtables-addons
xwrt active No
xyz2eps active Yes SVN https://svn.code.sf.net/p/xyz2eps/code/ svn://svn.code.sf.net/p/xyz2eps/code/
yaafe active Yes Git https://git.code.sf.net/p/yaafe/code git://git.code.sf.net/p/yaafe/code
yacaree active Yes SVN https://svn.code.sf.net/p/yacaree/code/trunk svn://svn.code.sf.net/p/yacaree/code/trunk
yaehmop active No
yafu active Yes SVN https://svn.code.sf.net/p/yafu/code/trunk svn://svn.code.sf.net/p/yafu/code/trunk
