Directory,Category,Mean,Median,StDev,Cut1,Cut2,Cut3,Percentage,Min,Max
2019-3212,GitHub,0,0,0,0,0,0,0,0,0
2019-3212,GitLab,0,0,0,0,0,0,0,0,0
2019-3212,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7601,SourceForge,0,0,0,0,0,0,0,0,0
2019-7601,GitHub,0,0,0,0,0,0,0,0,0
2019-7601,GitLab,0,0,0,0,0,0,0,0,0
2019-7601,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2403,SourceForge,0,0,0,0,0,0,0,0,0
2019-2403,GitHub,0,0,0,0,0,0,0,0,0
2019-2403,GitLab,0,0,0,0,0,0,0,0,0
2019-2403,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3707,SourceForge,0,0,0,0,0,0,0,0,0
2019-3707,GitHub,0,0,0,0,0,0,0,0,0
2019-3707,GitLab,0,0,0,0,0,0,0,0,0
2019-3707,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6505,SourceForge,0,0,0,0,0,0,0,0,0
2019-6505,GitHub,0,0,0,0,0,0,0,0,0
2019-6505,GitLab,0,0,0,0,0,0,0,0,0
2019-6505,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1506,SourceForge,1.1923076923076923,1.0,0.3941134909984461,1.0,1.0,1.0,0.0052261306532663315,1,2
2020-1506,GitHub,1.2692307692307692,1.0,0.5231334811052094,1.0,1.0,1.25,0.0052261306532663315,1,3
2020-1506,GitLab,0,0,0,0,0,0,0,0,0
2020-1506,Bitbucket,1,1,1,1,1,1,0.00020100502512562814,1,1
2019-4607,SourceForge,0,0,0,0,0,0,0,0,0
2019-4607,GitHub,0,0,0,0,0,0,0,0,0
2019-4607,GitLab,0,0,0,0,0,0,0,0,0
2019-4607,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1405,SourceForge,0,0,0,0,0,0,0,0,0
2019-1405,GitHub,0,0,0,0,0,0,0,0,0
2019-1405,GitLab,0,0,0,0,0,0,0,0,0
2019-1405,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0602,SourceForge,0,0,0,0,0,0,0,0,0
2020-0602,GitHub,0,0,0,0,0,0,0,0,0
2020-0602,GitLab,0,0,0,0,0,0,0,0,0
2020-0602,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5503,SourceForge,0,0,0,0,0,0,0,0,0
2019-5503,GitHub,0,0,0,0,0,0,0,0,0
2019-5503,GitLab,0,0,0,0,0,0,0,0,0
2019-5503,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4312,SourceForge,0,0,0,0,0,0,0,0,0
2019-4312,GitHub,0,0,0,0,0,0,0,0,0
2019-4312,GitLab,0,0,0,0,0,0,0,0,0
2019-4312,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6905,SourceForge,0,0,0,0,0,0,0,0,0
2019-6905,GitHub,0,0,0,0,0,0,0,0,0
2019-6905,GitLab,0,0,0,0,0,0,0,0,0
2019-6905,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9609,SourceForge,0,0,0,0,0,0,0,0,0
2019-9609,GitHub,0,0,0,0,0,0,0,0,0
2019-9609,GitLab,0,0,0,0,0,0,0,0,0
2019-9609,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3204,SourceForge,0,0,0,0,0,0,0,0,0
2019-3204,GitHub,0,0,0,0,0,0,0,0,0
2019-3204,GitLab,0,0,0,0,0,0,0,0,0
2019-3204,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6006,SourceForge,0,0,0,0,0,0,0,0,0
2019-6006,GitHub,0,0,0,0,0,0,0,0,0
2019-6006,GitLab,0,0,0,0,0,0,0,0,0
2019-6006,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3711,SourceForge,0,0,0,0,0,0,0,0,0
2019-3711,GitHub,0,0,0,0,0,0,0,0,0
2019-3711,GitLab,0,0,0,0,0,0,0,0,0
2019-3711,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2803,SourceForge,0,0,0,0,0,0,0,0,0
2019-2803,GitHub,0,0,0,0,0,0,0,0,0
2019-2803,GitLab,0,0,0,0,0,0,0,0,0
2019-2803,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7302,SourceForge,0,0,0,0,0,0,0,0,0
2019-7302,GitHub,0,0,0,0,0,0,0,0,0
2019-7302,GitLab,0,0,0,0,0,0,0,0,0
2019-7302,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5411,SourceForge,0,0,0,0,0,0,0,0,0
2019-5411,GitHub,0,0,0,0,0,0,0,0,0
2019-5411,GitLab,0,0,0,0,0,0,0,0,0
2019-5411,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1802,SourceForge,1.1875,1.0,0.3903123748998999,1.0,1.0,1.0,0.0023813067420747134,1,2
2020-1802,GitHub,1.3953488372093024,1.0,1.203474328645173,1.0,1.0,1.0,0.012799523738651584,1,11
2020-1802,GitLab,0,0,0,0,0,0,0,0,0
2020-1802,Bitbucket,1,1.0,0.0,1.0,1.0,1.0,0.0005953266855186784,1,1
2020-1101,SourceForge,1.1428571428571428,1.0,0.3499271061118826,1.0,1.0,1.0,0.005818786367414797,1,2
2020-1101,GitHub,1,1,1,1,1,1,0.00041562759767248546,1,1
2020-1101,GitLab,0,0,0,0,0,0,0,0,0
2020-1101,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5807,SourceForge,0,0,0,0,0,0,0,0,0
2019-5807,GitHub,0,0,0,0,0,0,0,0,0
2019-5807,GitLab,0,0,0,0,0,0,0,0,0
2019-5807,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5104,SourceForge,0,0,0,0,0,0,0,0,0
2019-5104,GitHub,0,0,0,0,0,0,0,0,0
2019-5104,GitLab,0,0,0,0,0,0,0,0,0
2019-5104,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0306,SourceForge,0,0,0,0,0,0,0,0,0
2019-0306,GitHub,0,0,0,0,0,0,0,0,0
2019-0306,GitLab,0,0,0,0,0,0,0,0,0
2019-0306,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6401,SourceForge,0,0,0,0,0,0,0,0,0
2019-6401,GitHub,0,0,0,0,0,0,0,0,0
2019-6401,GitLab,0,0,0,0,0,0,0,0,0
2019-6401,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3603,SourceForge,0,0,0,0,0,0,0,0,0
2019-3603,GitHub,0,0,0,0,0,0,0,0,0
2019-3603,GitLab,0,0,0,0,0,0,0,0,0
2019-3603,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2911,SourceForge,0,0,0,0,0,0,0,0,0
2019-2911,GitHub,0,0,0,0,0,0,0,0,0
2019-2911,GitLab,0,0,0,0,0,0,0,0,0
2019-2911,Bitbucket,0,0,0,0,0,0,0,0,0
2020-2111,SourceForge,1.1794871794871795,1,0.4998356074261007,1.0,1.0,1.0,0.0036037700979486232,1,3
2020-2111,GitHub,2.1465798045602607,1,3.4652316404256625,1.0,1.0,2.0,0.028368138976159675,1,45
2020-2111,GitLab,1,1,0.0,1.0,1.0,1.0,0.00046202180742931065,1,1
2020-2111,Bitbucket,1.125,1.0,0.33071891388307384,1.0,1.0,1.0,0.0007392348918868971,1,2
2019-7210,SourceForge,0,0,0,0,0,0,0,0,0
2019-7210,GitHub,0,0,0,0,0,0,0,0,0
2019-7210,GitLab,0,0,0,0,0,0,0,0,0
2019-7210,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2507,SourceForge,0,0,0,0,0,0,0,0,0
2019-2507,GitHub,0,0,0,0,0,0,0,0,0
2019-2507,GitLab,0,0,0,0,0,0,0,0,0
2019-2507,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7705,SourceForge,0,0,0,0,0,0,0,0,0
2019-7705,GitHub,0,0,0,0,0,0,0,0,0
2019-7705,GitLab,0,0,0,0,0,0,0,0,0
2019-7705,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8809,SourceForge,0,0,0,0,0,0,0,0,0
2019-8809,GitHub,0,0,0,0,0,0,0,0,0
2019-8809,GitLab,0,0,0,0,0,0,0,0,0
2019-8809,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3602,SourceForge,0,0,0,0,0,0,0,0,0
2019-3602,GitHub,0,0,0,0,0,0,0,0,0
2019-3602,GitLab,0,0,0,0,0,0,0,0,0
2019-3602,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2910,SourceForge,0,0,0,0,0,0,0,0,0
2019-2910,GitHub,0,0,0,0,0,0,0,0,0
2019-2910,GitLab,0,0,0,0,0,0,0,0,0
2019-2910,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7211,SourceForge,0,0,0,0,0,0,0,0,0
2019-7211,GitHub,0,0,0,0,0,0,0,0,0
2019-7211,GitLab,0,0,0,0,0,0,0,0,0
2019-7211,Bitbucket,0,0,0,0,0,0,0,0,0
2020-2110,SourceForge,1.2325581395348837,1,0.5639235187433554,1.0,1.0,1.0,0.0036890871654083734,1,3
2020-2110,GitHub,1.6978193146417446,1,2.1700944418056825,1.0,1.0,2.0,0.02753946465339739,1,26
2020-2110,GitLab,2,1.5,1.224744871391589,1.0,1.5,3.5,0.00034317089910775565,1,4
2020-2110,Bitbucket,1,1,0.0,1.0,1.0,1.0,0.0009437199725463281,1,1
2019-2506,SourceForge,0,0,0,0,0,0,0,0,0
2019-2506,GitHub,0,0,0,0,0,0,0,0,0
2019-2506,GitLab,0,0,0,0,0,0,0,0,0
2019-2506,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7704,SourceForge,0,0,0,0,0,0,0,0,0
2019-7704,GitHub,0,0,0,0,0,0,0,0,0
2019-7704,GitLab,0,0,0,0,0,0,0,0,0
2019-7704,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8808,SourceForge,0,0,0,0,0,0,0,0,0
2019-8808,GitHub,0,0,0,0,0,0,0,0,0
2019-8808,GitLab,0,0,0,0,0,0,0,0,0
2019-8808,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5410,SourceForge,0,0,0,0,0,0,0,0,0
2019-5410,GitHub,0,0,0,0,0,0,0,0,0
2019-5410,GitLab,0,0,0,0,0,0,0,0,0
2019-5410,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1803,SourceForge,1.0666666666666667,1,0.24944382578492943,1.0,1.0,1.0,0.0018710240738430836,1,2
2020-1803,GitHub,1.2894736842105263,1.0,0.5576215815899234,1.0,1.0,1.0,0.009479855307471623,1,3
2020-1803,GitLab,0,0,0,0,0,0,0,0,0
2020-1803,Bitbucket,1,1,1,1,1,1,0.00012473493825620557,1,1
2019-4201,SourceForge,0,0,0,0,0,0,0,0,0
2019-4201,GitHub,0,0,0,0,0,0,0,0,0
2019-4201,GitLab,0,0,0,0,0,0,0,0,0
2019-4201,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5806,SourceForge,0,0,0,0,0,0,0,0,0
2019-5806,GitHub,0,0,0,0,0,0,0,0,0
2019-5806,GitLab,0,0,0,0,0,0,0,0,0
2019-5806,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0204,SourceForge,0,0,0,0,0,0,0,0,0
2020-0204,GitHub,0,0,0,0,0,0,0,0,0
2020-0204,GitLab,0,0,0,0,0,0,0,0,0
2020-0204,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5105,SourceForge,0,0,0,0,0,0,0,0,0
2019-5105,GitHub,0,0,0,0,0,0,0,0,0
2019-5105,GitLab,0,0,0,0,0,0,0,0,0
2019-5105,Bitbucket,0,0,0,0,0,0,0,0,0
2019-0307,SourceForge,0,0,0,0,0,0,0,0,0
2019-0307,GitHub,0,0,0,0,0,0,0,0,0
2019-0307,GitLab,0,0,0,0,0,0,0,0,0
2019-0307,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6904,SourceForge,0,0,0,0,0,0,0,0,0
2019-6904,GitHub,0,0,0,0,0,0,0,0,0
2019-6904,GitLab,0,0,0,0,0,0,0,0,0
2019-6904,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3205,SourceForge,0,0,0,0,0,0,0,0,0
2019-3205,GitHub,0,0,0,0,0,0,0,0,0
2019-3205,GitLab,0,0,0,0,0,0,0,0,0
2019-3205,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9608,SourceForge,0,0,0,0,0,0,0,0,0
2019-9608,GitHub,0,0,0,0,0,0,0,0,0
2019-9608,GitLab,0,0,0,0,0,0,0,0,0
2019-9608,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6007,SourceForge,0,0,0,0,0,0,0,0,0
2019-6007,GitHub,0,0,0,0,0,0,0,0,0
2019-6007,GitLab,0,0,0,0,0,0,0,0,0
2019-6007,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6512,SourceForge,0,0,0,0,0,0,0,0,0
2019-6512,GitHub,0,0,0,0,0,0,0,0,0
2019-6512,GitLab,0,0,0,0,0,0,0,0,0
2019-6512,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3710,SourceForge,0,0,0,0,0,0,0,0,0
2019-3710,GitHub,0,0,0,0,0,0,0,0,0
2019-3710,GitLab,0,0,0,0,0,0,0,0,0
2019-3710,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2802,SourceForge,0,0,0,0,0,0,0,0,0
2019-2802,GitHub,0,0,0,0,0,0,0,0,0
2019-2802,GitLab,0,0,0,0,0,0,0,0,0
2019-2802,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7303,SourceForge,0,0,0,0,0,0,0,0,0
2019-7303,GitHub,0,0,0,0,0,0,0,0,0
2019-7303,GitLab,0,0,0,0,0,0,0,0,0
2019-7303,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2101,SourceForge,0,0,0,0,0,0,0,0,0
2019-2101,GitHub,0,0,0,0,0,0,0,0,0
2019-2101,GitLab,0,0,0,0,0,0,0,0,0
2019-2101,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4606,SourceForge,0,0,0,0,0,0,0,0,0
2019-4606,GitHub,0,0,0,0,0,0,0,0,0
2019-4606,GitLab,0,0,0,0,0,0,0,0,0
2019-4606,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1812,SourceForge,0,0,0,0,0,0,0,0,0
2019-1812,GitHub,0,0,0,0,0,0,0,0,0
2019-1812,GitLab,0,0,0,0,0,0,0,0,0
2019-1812,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5502,SourceForge,0,0,0,0,0,0,0,0,0
2019-5502,GitHub,0,0,0,0,0,0,0,0,0
2019-5502,GitLab,0,0,0,0,0,0,0,0,0
2019-5502,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1911,SourceForge,1.0909090909090908,1.0,0.28747978728803447,1.0,1.0,1.0,0.0025891491114511003,1,2
2020-1911,GitHub,1.4344262295081966,1.0,0.8869519080428574,1.0,1.0,2.0,0.014358008708956102,1,5
2020-1911,GitLab,1,1.0,0.0,1.0,1.0,1.0,0.00023537719195010004,1,1
2020-1911,Bitbucket,1,1.0,0.0,1.0,1.0,1.0,0.0004707543839002001,1,1
2019-6011,SourceForge,0,0,0,0,0,0,0,0,0
2019-6011,GitHub,0,0,0,0,0,0,0,0,0
2019-6011,GitLab,0,0,0,0,0,0,0,0,0
2019-6011,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6912,SourceForge,0,0,0,0,0,0,0,0,0
2019-6912,GitHub,0,0,0,0,0,0,0,0,0
2019-6912,GitLab,0,0,0,0,0,0,0,0,0
2019-6912,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2402,SourceForge,0,0,0,0,0,0,0,0,0
2019-2402,GitHub,0,0,0,0,0,0,0,0,0
2019-2402,GitLab,0,0,0,0,0,0,0,0,0
2019-2402,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3706,SourceForge,0,0,0,0,0,0,0,0,0
2019-3706,GitHub,0,0,0,0,0,0,0,0,0
2019-3706,GitLab,0,0,0,0,0,0,0,0,0
2019-3706,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6504,SourceForge,0,0,0,0,0,0,0,0,0
2019-6504,GitHub,0,0,0,0,0,0,0,0,0
2019-6504,GitLab,0,0,0,0,0,0,0,0,0
2019-6504,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5001,SourceForge,0,0,0,0,0,0,0,0,0
2019-5001,GitHub,0,0,0,0,0,0,0,0,0
2019-5001,GitLab,0,0,0,0,0,0,0,0,0
2019-5001,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4610,SourceForge,0,0,0,0,0,0,0,0,0
2019-4610,GitHub,0,0,0,0,0,0,0,0,0
2019-4610,GitLab,0,0,0,0,0,0,0,0,0
2019-4610,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5902,SourceForge,0,0,0,0,0,0,0,0,0
2019-5902,GitHub,0,0,0,0,0,0,0,0,0
2019-5902,GitLab,0,0,0,0,0,0,0,0,0
2019-5902,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4305,SourceForge,0,0,0,0,0,0,0,0,0
2019-4305,GitHub,0,0,0,0,0,0,0,0,0
2019-4305,GitLab,0,0,0,0,0,0,0,0,0
2019-4305,Bitbucket,0,0,0,0,0,0,0,0,0
2019-8408,SourceForge,0,0,0,0,0,0,0,0,0
2019-8408,GitHub,0,0,0,0,0,0,0,0,0
2019-8408,GitLab,0,0,0,0,0,0,0,0,0
2019-8408,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7207,SourceForge,0,0,0,0,0,0,0,0,0
2019-7207,GitHub,0,0,0,0,0,0,0,0,0
2019-7207,GitLab,0,0,0,0,0,0,0,0,0
2019-7207,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2906,SourceForge,0,0,0,0,0,0,0,0,0
2019-2906,GitHub,0,0,0,0,0,0,0,0,0
2019-2906,GitLab,0,0,0,0,0,0,0,0,0
2019-2906,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6103,SourceForge,0,0,0,0,0,0,0,0,0
2019-6103,GitHub,0,0,0,0,0,0,0,0,0
2019-6103,GitLab,0,0,0,0,0,0,0,0,0
2019-6103,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3301,SourceForge,0,0,0,0,0,0,0,0,0
2019-3301,GitHub,0,0,0,0,0,0,0,0,0
2019-3301,GitLab,0,0,0,0,0,0,0,0,0
2019-3301,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7712,SourceForge,0,0,0,0,0,0,0,0,0
2019-7712,GitHub,0,0,0,0,0,0,0,0,0
2019-7712,GitLab,0,0,0,0,0,0,0,0,0
2019-7712,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2510,SourceForge,0,0,0,0,0,0,0,0,0
2019-2510,GitHub,0,0,0,0,0,0,0,0,0
2019-2510,GitLab,0,0,0,0,0,0,0,0,0
2019-2510,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5406,SourceForge,0,0,0,0,0,0,0,0,0
2019-5406,GitHub,0,0,0,0,0,0,0,0,0
2019-5406,GitLab,0,0,0,0,0,0,0,0,0
2019-5406,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0707,SourceForge,1,1,0.0,1.0,1.0,1.0,0.020642201834862386,1,1
2020-0707,GitHub,0,0,0,0,0,0,0,0,0
2020-0707,GitLab,0,0,0,0,0,0,0,0,0
2020-0707,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0212,SourceForge,0,0,0,0,0,0,0,0,0
2020-0212,GitHub,0,0,0,0,0,0,0,0,0
2020-0212,GitLab,0,0,0,0,0,0,0,0,0
2020-0212,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4702,SourceForge,0,0,0,0,0,0,0,0,0
2019-4702,GitHub,0,0,0,0,0,0,0,0,0
2019-4702,GitLab,0,0,0,0,0,0,0,0,0
2019-4702,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1403,SourceForge,1.125,1.0,0.33071891388307384,1.0,1.0,1.0,0.0018613308515588647,1,2
2020-1403,GitHub,1.3333333333333333,1.0,0.4714045207910317,1.0,1.0,2.0,0.0013959981386691485,1,2
2020-1403,GitLab,0,0,0,0,0,0,0,0,0
2020-1403,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5810,SourceForge,0,0,0,0,0,0,0,0,0
2019-5810,GitHub,0,0,0,0,0,0,0,0,0
2019-5810,GitLab,0,0,0,0,0,0,0,0,0
2019-5810,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0906,SourceForge,1.3,1.0,0.9000000000000001,1.0,1.0,1.0,0.011363636363636364,1,4
2020-0906,GitHub,0,0,0,0,0,0,0,0,0
2020-0906,GitLab,0,0,0,0,0,0,0,0,0
2020-0906,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5304,SourceForge,0,0,0,0,0,0,0,0,0
2019-5304,GitHub,0,0,0,0,0,0,0,0,0
2019-5304,GitLab,0,0,0,0,0,0,0,0,0
2019-5304,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4903,SourceForge,0,0,0,0,0,0,0,0,0
2019-4903,GitHub,0,0,0,0,0,0,0,0,0
2019-4903,GitLab,0,0,0,0,0,0,0,0,0
2019-4903,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5611,SourceForge,0,0,0,0,0,0,0,0,0
2019-5611,GitHub,0,0,0,0,0,0,0,0,0
2019-5611,GitLab,0,0,0,0,0,0,0,0,0
2019-5611,Bitbucket,0,0,0,0,0,0,0,0,0
2020-0510,SourceForge,0,0,0,0,0,0,0,0,0
2020-0510,GitHub,0,0,0,0,0,0,0,0,0
2020-0510,GitLab,0,0,0,0,0,0,0,0,0
2020-0510,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1202,SourceForge,0,0,0,0,0,0,0,0,0
2019-1202,GitHub,0,0,0,0,0,0,0,0,0
2019-1202,GitLab,0,0,0,0,0,0,0,0,0
2019-1202,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1301,SourceForge,1.0909090909090908,1,0.28747978728803447,1.0,1.0,1.0,0.00259617654000472,1,2
2020-1301,GitHub,1.0909090909090908,1,0.28747978728803447,1.0,1.0,1.0,0.00259617654000472,1,2
2020-1301,GitLab,0,0,0,0,0,0,0,0,0
2020-1301,Bitbucket,1,1,1,1,1,1,0.0002360160490913382,1,1
2019-2707,SourceForge,0,0,0,0,0,0,0,0,0
2019-2707,GitHub,0,0,0,0,0,0,0,0,0
2019-2707,GitLab,0,0,0,0,0,0,0,0,0
2019-2707,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7505,SourceForge,0,0,0,0,0,0,0,0,0
2019-7505,GitHub,0,0,0,0,0,0,0,0,0
2019-7505,GitLab,0,0,0,0,0,0,0,0,0
2019-7505,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6601,SourceForge,0,0,0,0,0,0,0,0,0
2019-6601,GitHub,0,0,0,0,0,0,0,0,0
2019-6601,GitLab,0,0,0,0,0,0,0,0,0
2019-6601,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3403,SourceForge,0,0,0,0,0,0,0,0,0
2019-3403,GitHub,0,0,0,0,0,0,0,0,0
2019-3403,GitLab,0,0,0,0,0,0,0,0,0
2019-3403,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7010,SourceForge,0,0,0,0,0,0,0,0,0
2019-7010,GitHub,0,0,0,0,0,0,0,0,0
2019-7010,GitLab,0,0,0,0,0,0,0,0,0
2019-7010,Bitbucket,0,0,0,0,0,0,0,0,0
2019-2212,SourceForge,0,0,0,0,0,0,0,0,0
2019-2212,GitHub,3,3.0,2.0,0.0,3.0,6.0,0.007692307692307693,1,5
2019-2212,GitLab,0,0,0,0,0,0,0,0,0
2019-2212,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4811,SourceForge,0,0,0,0,0,0,0,0,0
2019-4811,GitHub,0,0,0,0,0,0,0,0,0
2019-4811,GitLab,0,0,0,0,0,0,0,0,0
2019-4811,Bitbucket,0,0,0,0,0,0,0,0,0
2019-5703,SourceForge,0,0,0,0,0,0,0,0,0
2019-5703,GitHub,0,0,0,0,0,0,0,0,0
2019-5703,GitLab,0,0,0,0,0,0,0,0,0
2019-5703,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1310,SourceForge,0,0,0,0,0,0,0,0,0
2019-1310,GitHub,0,0,0,0,0,0,0,0,0
2019-1310,GitLab,0,0,0,0,0,0,0,0,0
2019-1310,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4112,SourceForge,0,0,0,0,0,0,0,0,0
2019-4112,GitHub,0,0,0,0,0,0,0,0,0
2019-4112,GitLab,0,0,0,0,0,0,0,0,0
2019-4112,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4407,SourceForge,0,0,0,0,0,0,0,0,0
2019-4407,GitHub,0,0,0,0,0,0,0,0,0
2019-4407,GitLab,0,0,0,0,0,0,0,0,0
2019-4407,Bitbucket,0,0,0,0,0,0,0,0,0
2020-1706,SourceForge,1.1111111111111112,1.0,0.3142696805273545,1.0,1.0,1.0,0.002438363587103766,1,2
2020-1706,GitHub,1.2745098039215685,1,0.6591269142733965,1.0,1.0,1.0,0.006908696830127336,1,4
2020-1706,GitLab,0,0,0,0,0,0,0,0,0
2020-1706,Bitbucket,1,1,0.0,1.0,1.0,1.0,0.000948252506095909,1,1
2019-1605,SourceForge,0,0,0,0,0,0,0,0,0
2019-1605,GitHub,0,0,0,0,0,0,0,0,0
2019-1605,GitLab,0,0,0,0,0,0,0,0,0
2019-1605,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7801,SourceForge,0,0,0,0,0,0,0,0,0
2019-7801,GitHub,0,0,0,0,0,0,0,0,0
2019-7801,GitLab,0,0,0,0,0,0,0,0,0
2019-7801,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3511,SourceForge,0,0,0,0,0,0,0,0,0
2019-3511,GitHub,0,0,0,0,0,0,0,0,0
2019-3511,GitLab,0,0,0,0,0,0,0,0,0
2019-3511,Bitbucket,0,0,0,0,0,0,0,0,0
2019-7102,SourceForge,0,0,0,0,0,0,0,0,0
2019-7102,GitHub,0,0,0,0,0,0,0,0,0
2019-7102,GitLab,0,0,0,0,0,0,0,0,0
2019-7102,Bitbucket,0,0,0,0,0,0,0,0,0
2020-2203,SourceForge,1.1304347826086956,1,0.33678116053977536,1.0,1.0,1.0,0.002666048452532746,1,2
2020-2203,GitHub,1.9282296650717703,1,1.9563703392230607,1.0,1.0,2.0,0.024226266373014952,1,15
2020-2203,GitLab,1.5,1.5,0.5,0.75,1.5,2.25,0.0002318303002202388,1,2
2020-2203,Bitbucket,1,1.0,0.0,1.0,1.0,1.0,0.0006954909006607164,1,1
2019-3907,SourceForge,0,0,0,0,0,0,0,0,0
2019-3907,GitHub,0,0,0,0,0,0,0,0,0
2019-3907,GitLab,0,0,0,0,0,0,0,0,0
2019-3907,Bitbucket,0,0,0,0,0,0,0,0,0
2019-9409,SourceForge,0,0,0,0,0,0,0,0,0
2019-9409,GitHub,0,0,0,0,0,0,0,0,0
2019-9409,GitLab,0,0,0,0,0,0,0,0,0
2019-9409,Bitbucket,0,0,0,0,0,0,0,0,0
2019-3004,SourceForge,0,0,0,0,0,0,0,0,0
2019-3004,GitHub,0,0,0,0,0,0,0,0,0
2019-3004,GitLab,0,0,0,0,0,0,0,0,0
2019-3004,Bitbucket,0,0,0,0,0,0,0,0,0
2019-6206,SourceForge,0,0,0,0,0,0,0,0,0
2019-6206,GitHub,0,0,0,0,0,0,0,0,0
2019-6206,GitLab,0,0,0,0,0,0,0,0,0
2019-6206,Bitbucket,0,0,0,0,0,0,0,0,0
2019-4104,SourceForge,0,0,0,0,0,0,0,0,0
2019-4104,GitHub,0,0,0,0,0,0,0,0,0
2019-4104,GitLab,0,0,0,0,0,0,0,0,0
2019-4104,Bitbucket,0,0,0,0,0,0,0,0,0
2019-1306,SourceForge,0,0,0,0,0,0,0,0,0
